account_id,account_name,region,type,resource_id,cidr,parent_id,az_id,name,state,primary,association_id,observed_at
100000000005,nonprod-application-006,us-east-1,vpc,vpc-00000000000000012,10.42.0.0/22,,,nonprod-application-006-us-east-1,available,true,vpc-cidr-assoc-00000000000000012,2026-09-24T10:00:00Z
100000000006,prod-application-007,eu-central-1,vpc,vpc-00000000000000013,172.20.0.0/22,,,prod-application-007-eu-central-1,available,true,vpc-cidr-assoc-00000000000000013,2026-09-24T10:00:00Z
100000000006,prod-application-007,eu-west-1,vpc,vpc-00000000000000014,10.100.76.0/22,,,prod-application-007-eu-west-1,available,true,vpc-cidr-assoc-00000000000000014,2026-09-24T10:00:00Z
100000000006,prod-application-007,us-east-1,vpc,vpc-00000000000000015,10.100.80.0/22,,,prod-application-007-us-east-1,available,true,vpc-cidr-assoc-00000000000000015,2026-09-24T10:00:00Z
100000000007,nonprod-application-008,eu-central-1,vpc,vpc-00000000000000016,172.20.1.0/24,,,nonprod-application-008-eu-central-1,available,true,vpc-cidr-assoc-00000000000000016,2026-09-24T10:00:00Z
100000000007,nonprod-application-008,eu-west-1,vpc,vpc-00000000000000017,10.100.88.0/22,,,nonprod-application-008-eu-west-1,available,true,vpc-cidr-assoc-00000000000000017,2026-09-24T10:00:00Z
100000000007,nonprod-application-008,us-east-1,vpc,vpc-00000000000000018,10.100.92.0/22,,,nonprod-application-008-us-east-1,available,true,vpc-cidr-assoc-00000000000000018,2026-09-24T10:00:00Z
100000000008,prod-application-009,eu-central-1,vpc,vpc-00000000000000019,10.100.96.0/22,,,prod-application-009-eu-central-1,available,true,vpc-cidr-assoc-00000000000000019,2026-09-24T10:00:00Z
100000000008,prod-application-009,eu-central-1,subnet,subnet-00000000000000019,10.100.96.0/24,vpc-00000000000000019,eu-central-1a,prod-application-009-app-a,available,,,2026-09-24T10:00:00Z
100000000008,prod-application-009,eu-west-1,vpc,vpc-0000000000000001a,10.50.0.0/22,,,prod-application-009-eu-west-1,available,true,vpc-cidr-assoc-0000000000000001a,2026-09-24T10:00:00Z
100000000008,prod-application-009,us-east-1,vpc,vpc-0000000000000001b,10.100.104.0/22,,,prod-application-009-us-east-1,available,true,vpc-cidr-assoc-0000000000000001b,2026-09-24T10:00:00Z
100000000009,nonprod-application-010,eu-central-1,vpc,vpc-0000000000000001c,10.100.108.0/22,,,nonprod-application-010-eu-central-1,available,true,vpc-cidr-assoc-0000000000000001c,2026-09-24T10:00:00Z
100000000009,nonprod-application-010,eu-west-1,vpc,vpc-0000000000000001d,10.50.0.0/22,,,nonprod-application-010-eu-west-1,available,true,vpc-cidr-assoc-0000000000000001d,2026-09-24T10:00:00Z
100000000009,nonprod-application-010,us-east-1,vpc,vpc-0000000000000001e,10.100.116.0/22,,,nonprod-application-010-us-east-1,available,true,vpc-cidr-assoc-0000000000000001e,2026-09-24T10:00:00Z
100000000010,prod-application-011,eu-central-1,vpc,vpc-0000000000000001f,10.100.120.0/22,,,prod-application-011-eu-central-1,available,true,vpc-cidr-assoc-0000000000000001f,2026-09-24T10:00:00Z
100000000010,prod-application-011,eu-west-1,vpc,vpc-00000000000000020,10.100.124.0/22,,,prod-application-011-eu-west-1,available,true,vpc-cidr-assoc-00000000000000020,2026-09-24T10:00:00Z
100000000010,prod-application-011,us-east-1,vpc,vpc-00000000000000021,10.60.0.0/22,,,prod-application-011-us-east-1,available,true,vpc-cidr-assoc-00000000000000021,2026-09-24T10:00:00Z
100000000011,nonprod-application-012,eu-central-1,vpc,vpc-00000000000000022,10.100.132.0/22,,,nonprod-application-012-eu-central-1,available,true,vpc-cidr-assoc-00000000000000022,2026-09-24T10:00:00Z
100000000011,nonprod-application-012,eu-west-1,vpc,vpc-00000000000000023,10.100.136.0/22,,,nonprod-application-012-eu-west-1,available,true,vpc-cidr-assoc-00000000000000023,2026-09-24T10:00:00Z
100000000011,nonprod-application-012,us-east-1,vpc,vpc-00000000000000024,10.60.0.0/22,,,nonprod-application-012-us-east-1,available,true,vpc-cidr-assoc-00000000000000024,2026-09-24T10:00:00Z
100000000012,prod-application-013,eu-central-1,vpc,vpc-00000000000000025,10.70.0.0/22,,,prod-application-013-eu-central-1,available,true,vpc-cidr-assoc-00000000000000025,2026-09-24T10:00:00Z
100000000012,prod-application-013,eu-central-1,subnet,subnet-00000000000000025,10.70.0.0/24,vpc-00000000000000025,eu-central-1a,prod-application-013-app-a,available,,,2026-09-24T10:00:00Z
100000000012,prod-application-013,eu-west-1,vpc,vpc-00000000000000026,10.100.148.0/22,,,prod-application-013-eu-west-1,available,true,vpc-cidr-assoc-00000000000000026,2026-09-24T10:00:00Z
100000000012,prod-application-013,us-east-1,vpc,vpc-00000000000000027,10.100.152.0/22,,,prod-application-013-us-east-1,available,true,vpc-cidr-assoc-00000000000000027,2026-09-24T10:00:00Z
100000000013,nonprod-application-014,eu-central-1,vpc,vpc-00000000000000028,10.70.0.0/22,,,nonprod-application-014-eu-central-1,available,true,vpc-cidr-assoc-00000000000000028,2026-09-24T10:00:00Z
100000000013,nonprod-application-014,eu-west-1,vpc,vpc-00000000000000029,10.100.160.0/22,,,nonprod-application-014-eu-west-1,available,true,vpc-cidr-assoc-00000000000000029,2026-09-24T10:00:00Z
100000000013,nonprod-application-014,us-east-1,vpc,vpc-0000000000000002a,10.100.164.0/22,,,nonprod-application-014-us-east-1,available,true,vpc-cidr-assoc-0000000000000002a,2026-09-24T10:00:00Z
100000000014,prod-application-015,eu-central-1,vpc,vpc-0000000000000002b,10.100.168.0/22,,,prod-application-015-eu-central-1,available,true,vpc-cidr-assoc-0000000000000002b,2026-09-24T10:00:00Z
100000000014,prod-application-015,eu-west-1,vpc,vpc-0000000000000002c,10.100.172.0/22,,,prod-application-015-eu-west-1,available,true,vpc-cidr-assoc-0000000000000002c,2026-09-24T10:00:00Z
100000000014,prod-application-015,us-east-1,vpc,vpc-0000000000000002d,10.100.176.0/22,,,prod-application-015-us-east-1,available,true,vpc-cidr-assoc-0000000000000002d,2026-09-24T10:00:00Z
100000000015,nonprod-application-016,eu-central-1,vpc,vpc-0000000000000002e,10.100.180.0/22,,,nonprod-application-016-eu-central-1,available,true,vpc-cidr-assoc-0000000000000002e,2026-09-24T10:00:00Z
100000000015,nonprod-application-016,eu-west-1,vpc,vpc-0000000000000002f,10.100.184.0/22,,,nonprod-application-016-eu-west-1,available,true,vpc-cidr-assoc-0000000000000002f,2026-09-24T10:00:00Z
100000000015,nonprod-application-016,us-east-1,vpc,vpc-00000000000000030,10.100.188.0/22,,,nonprod-application-016-us-east-1,available,true,vpc-cidr-assoc-00000000000000030,2026-09-24T10:00:00Z
100000000016,prod-application-017,eu-central-1,vpc,vpc-00000000000000031,10.100.192.0/22,,,prod-application-017-eu-central-1,available,true,vpc-cidr-assoc-00000000000000031,2026-09-24T10:00:00Z
100000000016,prod-application-017,eu-central-1,subnet,subnet-00000000000000031,10.100.192.0/24,vpc-00000000000000031,eu-central-1a,prod-application-017-app-a,available,,,2026-09-24T10:00:00Z
100000000016,prod-application-017,eu-west-1,vpc,vpc-00000000000000032,10.100.196.0/22,,,prod-application-017-eu-west-1,available,true,vpc-cidr-assoc-00000000000000032,2026-09-24T10:00:00Z
100000000016,prod-application-017,us-east-1,vpc,vpc-00000000000000033,10.100.200.0/22,,,prod-application-017-us-east-1,available,true,vpc-cidr-assoc-00000000000000033,2026-09-24T10:00:00Z
100000000017,nonprod-application-018,eu-central-1,vpc,vpc-00000000000000034,10.100.204.0/22,,,nonprod-application-018-eu-central-1,available,true,vpc-cidr-assoc-00000000000000034,2026-09-24T10:00:00Z
100000000017,nonprod-application-018,eu-west-1,vpc,vpc-00000000000000035,10.100.208.0/22,,,nonprod-application-018-eu-west-1,available,true,vpc-cidr-assoc-00000000000000035,2026-09-24T10:00:00Z
100000000017,nonprod-application-018,us-east-1,vpc,vpc-00000000000000036,10.100.212.0/22,,,nonprod-application-018-us-east-1,available,true,vpc-cidr-assoc-00000000000000036,2026-09-24T10:00:00Z
100000000018,prod-application-019,eu-central-1,vpc,vpc-00000000000000037,10.100.216.0/22,,,prod-application-019-eu-central-1,available,true,vpc-cidr-assoc-00000000000000037,2026-09-24T10:00:00Z
100000000018,prod-application-019,eu-west-1,vpc,vpc-00000000000000038,10.100.220.0/22,,,prod-application-019-eu-west-1,available,true,vpc-cidr-assoc-00000000000000038,2026-09-24T10:00:00Z
100000000018,prod-application-019,us-east-1,vpc,vpc-00000000000000039,10.100.224.0/22,,,prod-application-019-us-east-1,available,true,vpc-cidr-assoc-00000000000000039,2026-09-24T10:00:00Z
100000000019,nonprod-application-020,eu-central-1,vpc,vpc-0000000000000003a,10.100.228.0/22,,,nonprod-application-020-eu-central-1,available,true,vpc-cidr-assoc-0000000000000003a,2026-09-24T10:00:00Z
100000000019,nonprod-application-020,eu-west-1,vpc,vpc-0000000000000003b,10.100.232.0/22,,,nonprod-application-020-eu-west-1,available,true,vpc-cidr-assoc-0000000000000003b,2026-09-24T10:00:00Z
100000000019,nonprod-application-020,us-east-1,vpc,vpc-0000000000000003c,10.100.236.0/22,,,nonprod-application-020-us-east-1,available,true,vpc-cidr-assoc-0000000000000003c,2026-09-24T10:00:00Z
100000000020,prod-application-021,eu-central-1,vpc,vpc-0000000000000003d,10.100.240.0/22,,,prod-application-021-eu-central-1,available,true,vpc-cidr-assoc-0000000000000003d,2026-09-24T10:00:00Z
100000000020,prod-application-021,eu-central-1,subnet,subnet-0000000000000003d,10.100.240.0/24,vpc-0000000000000003d,eu-central-1a,prod-application-021-app-a,available,,,2026-09-24T10:00:00Z
100000000020,prod-application-021,eu-central-1,vpc,vpc-0000000000000003d,172.25.20.0/24,,,prod-application-021-secondary,available,false,vpc-cidr-assoc-000000000000001a4,2026-09-24T10:00:00Z
100000000020,prod-application-021,eu-west-1,vpc,vpc-0000000000000003e,10.100.244.0/22,,,prod-application-021-eu-west-1,available,true,vpc-cidr-assoc-0000000000000003e,2026-09-24T10:00:00Z
100000000020,prod-application-021,us-east-1,vpc,vpc-0000000000000003f,10.100.248.0/22,,,prod-application-021-us-east-1,available,true,vpc-cidr-assoc-0000000000000003f,2026-09-24T10:00:00Z
100000000021,nonprod-application-022,eu-central-1,vpc,vpc-00000000000000040,10.100.252.0/22,,,nonprod-application-022-eu-central-1,available,true,vpc-cidr-assoc-00000000000000040,2026-09-24T10:00:00Z
100000000021,nonprod-application-022,eu-central-1,vpc,vpc-00000000000000040,172.25.21.0/24,,,nonprod-application-022-secondary,available,false,vpc-cidr-assoc-000000000000001a5,2026-09-24T10:00:00Z
100000000021,nonprod-application-022,eu-west-1,vpc,vpc-00000000000000041,10.101.0.0/22,,,nonprod-application-022-eu-west-1,available,true,vpc-cidr-assoc-00000000000000041,2026-09-24T10:00:00Z
100000000021,nonprod-application-022,us-east-1,vpc,vpc-00000000000000042,10.101.4.0/22,,,nonprod-application-022-us-east-1,available,true,vpc-cidr-assoc-00000000000000042,2026-09-24T10:00:00Z
100000000022,prod-application-023,eu-central-1,vpc,vpc-00000000000000043,10.101.8.0/22,,,prod-application-023-eu-central-1,available,true,vpc-cidr-assoc-00000000000000043,2026-09-24T10:00:00Z
100000000022,prod-application-023,eu-central-1,vpc,vpc-00000000000000043,172.25.22.0/24,,,prod-application-023-secondary,available,false,vpc-cidr-assoc-000000000000001a6,2026-09-24T10:00:00Z
100000000022,prod-application-023,eu-west-1,vpc,vpc-00000000000000044,10.101.12.0/22,,,prod-application-023-eu-west-1,available,true,vpc-cidr-assoc-00000000000000044,2026-09-24T10:00:00Z
100000000022,prod-application-023,us-east-1,vpc,vpc-00000000000000045,10.101.16.0/22,,,prod-application-023-us-east-1,available,true,vpc-cidr-assoc-00000000000000045,2026-09-24T10:00:00Z
100000000023,nonprod-application-024,eu-central-1,vpc,vpc-00000000000000046,10.101.20.0/22,,,nonprod-application-024-eu-central-1,available,true,vpc-cidr-assoc-00000000000000046,2026-09-24T10:00:00Z
100000000023,nonprod-application-024,eu-central-1,vpc,vpc-00000000000000046,172.25.23.0/24,,,nonprod-application-024-secondary,available,false,vpc-cidr-assoc-000000000000001a7,2026-09-24T10:00:00Z
100000000023,nonprod-application-024,eu-west-1,vpc,vpc-00000000000000047,10.101.24.0/22,,,nonprod-application-024-eu-west-1,available,true,vpc-cidr-assoc-00000000000000047,2026-09-24T10:00:00Z
100000000023,nonprod-application-024,us-east-1,vpc,vpc-00000000000000048,10.101.28.0/22,,,nonprod-application-024-us-east-1,available,true,vpc-cidr-assoc-00000000000000048,2026-09-24T10:00:00Z
100000000024,prod-application-025,eu-central-1,vpc,vpc-00000000000000049,10.101.32.0/22,,,prod-application-025-eu-central-1,available,true,vpc-cidr-assoc-00000000000000049,2026-09-24T10:00:00Z
100000000024,prod-application-025,eu-central-1,subnet,subnet-00000000000000049,10.101.32.0/24,vpc-00000000000000049,eu-central-1a,prod-application-025-app-a,available,,,2026-09-24T10:00:00Z
100000000024,prod-application-025,eu-central-1,vpc,vpc-00000000000000049,172.25.24.0/24,,,prod-application-025-secondary,available,false,vpc-cidr-assoc-000000000000001a8,2026-09-24T10:00:00Z
100000000024,prod-application-025,eu-west-1,vpc,vpc-0000000000000004a,10.101.36.0/22,,,prod-application-025-eu-west-1,available,true,vpc-cidr-assoc-0000000000000004a,2026-09-24T10:00:00Z
100000000024,prod-application-025,us-east-1,vpc,vpc-0000000000000004b,10.101.40.0/22,,,prod-application-025-us-east-1,available,true,vpc-cidr-assoc-0000000000000004b,2026-09-24T10:00:00Z
100000000025,nonprod-application-026,eu-central-1,vpc,vpc-0000000000000004c,10.101.44.0/22,,,nonprod-application-026-eu-central-1,available,true,vpc-cidr-assoc-0000000000000004c,2026-09-24T10:00:00Z
100000000025,nonprod-application-026,eu-west-1,vpc,vpc-0000000000000004d,10.101.48.0/22,,,nonprod-application-026-eu-west-1,available,true,vpc-cidr-assoc-0000000000000004d,2026-09-24T10:00:00Z
100000000025,nonprod-application-026,us-east-1,vpc,vpc-0000000000000004e,10.101.52.0/22,,,nonprod-application-026-us-east-1,available,true,vpc-cidr-assoc-0000000000000004e,2026-09-24T10:00:00Z
100000000026,prod-application-027,eu-central-1,vpc,vpc-0000000000000004f,10.101.56.0/22,,,prod-application-027-eu-central-1,available,true,vpc-cidr-assoc-0000000000000004f,2026-09-24T10:00:00Z
100000000026,prod-application-027,eu-west-1,vpc,vpc-00000000000000050,10.101.60.0/22,,,prod-application-027-eu-west-1,available,true,vpc-cidr-assoc-00000000000000050,2026-09-24T10:00:00Z
100000000026,prod-application-027,us-east-1,vpc,vpc-00000000000000051,10.101.64.0/22,,,prod-application-027-us-east-1,available,true,vpc-cidr-assoc-00000000000000051,2026-09-24T10:00:00Z
100000000027,nonprod-application-028,eu-central-1,vpc,vpc-00000000000000052,10.101.68.0/22,,,nonprod-application-028-eu-central-1,available,true,vpc-cidr-assoc-00000000000000052,2026-09-24T10:00:00Z
100000000027,nonprod-application-028,eu-west-1,vpc,vpc-00000000000000053,10.101.72.0/22,,,nonprod-application-028-eu-west-1,available,true,vpc-cidr-assoc-00000000000000053,2026-09-24T10:00:00Z
100000000027,nonprod-application-028,us-east-1,vpc,vpc-00000000000000054,10.101.76.0/22,,,nonprod-application-028-us-east-1,available,true,vpc-cidr-assoc-00000000000000054,2026-09-24T10:00:00Z
100000000028,prod-application-029,eu-central-1,vpc,vpc-00000000000000055,10.101.80.0/22,,,prod-application-029-eu-central-1,available,true,vpc-cidr-assoc-00000000000000055,2026-09-24T10:00:00Z
100000000028,prod-application-029,eu-central-1,subnet,subnet-00000000000000055,10.101.80.0/24,vpc-00000000000000055,eu-central-1a,prod-application-029-app-a,available,,,2026-09-24T10:00:00Z
100000000028,prod-application-029,eu-west-1,vpc,vpc-00000000000000056,10.101.84.0/22,,,prod-application-029-eu-west-1,available,true,vpc-cidr-assoc-00000000000000056,2026-09-24T10:00:00Z
100000000028,prod-application-029,us-east-1,vpc,vpc-00000000000000057,10.101.88.0/22,,,prod-application-029-us-east-1,available,true,vpc-cidr-assoc-00000000000000057,2026-09-24T10:00:00Z
100000000029,nonprod-application-030,eu-central-1,vpc,vpc-00000000000000058,10.101.92.0/22,,,nonprod-application-030-eu-central-1,available,true,vpc-cidr-assoc-00000000000000058,2026-09-24T10:00:00Z
100000000029,nonprod-application-030,eu-west-1,vpc,vpc-00000000000000059,10.101.96.0/22,,,nonprod-application-030-eu-west-1,available,true,vpc-cidr-assoc-00000000000000059,2026-09-24T10:00:00Z
100000000029,nonprod-application-030,us-east-1,vpc,vpc-0000000000000005a,10.101.100.0/22,,,nonprod-application-030-us-east-1,available,true,vpc-cidr-assoc-0000000000000005a,2026-09-24T10:00:00Z
100000000030,prod-application-031,eu-central-1,vpc,vpc-0000000000000005b,10.101.104.0/22,,,prod-application-031-eu-central-1,available,true,vpc-cidr-assoc-0000000000000005b,2026-09-24T10:00:00Z
100000000030,prod-application-031,eu-west-1,vpc,vpc-0000000000000005c,10.101.108.0/22,,,prod-application-031-eu-west-1,available,true,vpc-cidr-assoc-0000000000000005c,2026-09-24T10:00:00Z
100000000030,prod-application-031,us-east-1,vpc,vpc-0000000000000005d,10.101.112.0/22,,,prod-application-031-us-east-1,available,true,vpc-cidr-assoc-0000000000000005d,2026-09-24T10:00:00Z
100000000031,nonprod-application-032,eu-central-1,vpc,vpc-0000000000000005e,10.101.116.0/22,,,nonprod-application-032-eu-central-1,available,true,vpc-cidr-assoc-0000000000000005e,2026-09-24T10:00:00Z
100000000031,nonprod-application-032,eu-west-1,vpc,vpc-0000000000000005f,10.101.120.0/22,,,nonprod-application-032-eu-west-1,available,true,vpc-cidr-assoc-0000000000000005f,2026-09-24T10:00:00Z
100000000031,nonprod-application-032,us-east-1,vpc,vpc-00000000000000060,10.101.124.0/22,,,nonprod-application-032-us-east-1,available,true,vpc-cidr-assoc-00000000000000060,2026-09-24T10:00:00Z
100000000032,prod-application-033,eu-central-1,vpc,vpc-00000000000000061,10.101.128.0/22,,,prod-application-033-eu-central-1,available,true,vpc-cidr-assoc-00000000000000061,2026-09-24T10:00:00Z
100000000032,prod-application-033,eu-central-1,subnet,subnet-00000000000000061,10.101.128.0/24,vpc-00000000000000061,eu-central-1a,prod-application-033-app-a,available,,,2026-09-24T10:00:00Z
100000000032,prod-application-033,eu-west-1,vpc,vpc-00000000000000062,10.101.132.0/22,,,prod-application-033-eu-west-1,available,true,vpc-cidr-assoc-00000000000000062,2026-09-24T10:00:00Z
100000000032,prod-application-033,us-east-1,vpc,vpc-00000000000000063,10.101.136.0/22,,,prod-application-033-us-east-1,available,true,vpc-cidr-assoc-00000000000000063,2026-09-24T10:00:00Z
100000000033,nonprod-application-034,eu-central-1,vpc,vpc-00000000000000064,10.101.140.0/22,,,nonprod-application-034-eu-central-1,available,true,vpc-cidr-assoc-00000000000000064,2026-09-24T10:00:00Z
100000000033,nonprod-application-034,eu-west-1,vpc,vpc-00000000000000065,10.101.144.0/22,,,nonprod-application-034-eu-west-1,available,true,vpc-cidr-assoc-00000000000000065,2026-09-24T10:00:00Z
100000000033,nonprod-application-034,us-east-1,vpc,vpc-00000000000000066,10.101.148.0/22,,,nonprod-application-034-us-east-1,available,true,vpc-cidr-assoc-00000000000000066,2026-09-24T10:00:00Z
100000000034,prod-application-035,eu-central-1,vpc,vpc-00000000000000067,10.101.152.0/22,,,prod-application-035-eu-central-1,available,true,vpc-cidr-assoc-00000000000000067,2026-09-24T10:00:00Z
100000000034,prod-application-035,eu-west-1,vpc,vpc-00000000000000068,10.101.156.0/22,,,prod-application-035-eu-west-1,available,true,vpc-cidr-assoc-00000000000000068,2026-09-24T10:00:00Z
100000000034,prod-application-035,us-east-1,vpc,vpc-00000000000000069,10.101.160.0/22,,,prod-application-035-us-east-1,available,true,vpc-cidr-assoc-00000000000000069,2026-09-24T10:00:00Z
100000000035,nonprod-application-036,eu-central-1,vpc,vpc-0000000000000006a,10.101.164.0/22,,,nonprod-application-036-eu-central-1,available,true,vpc-cidr-assoc-0000000000000006a,2026-09-24T10:00:00Z
100000000035,nonprod-application-036,eu-west-1,vpc,vpc-0000000000000006b,10.101.168.0/22,,,nonprod-application-036-eu-west-1,available,true,vpc-cidr-assoc-0000000000000006b,2026-09-24T10:00:00Z
100000000035,nonprod-application-036,us-east-1,vpc,vpc-0000000000000006c,10.101.172.0/22,,,nonprod-application-036-us-east-1,available,true,vpc-cidr-assoc-0000000000000006c,2026-09-24T10:00:00Z
100000000036,prod-application-037,eu-central-1,vpc,vpc-0000000000000006d,10.101.176.0/22,,,prod-application-037-eu-central-1,available,true,vpc-cidr-assoc-0000000000000006d,2026-09-24T10:00:00Z
100000000036,prod-application-037,eu-central-1,subnet,subnet-0000000000000006d,10.101.176.0/24,vpc-0000000000000006d,eu-central-1a,prod-application-037-app-a,available,,,2026-09-24T10:00:00Z
100000000036,prod-application-037,eu-west-1,vpc,vpc-0000000000000006e,10.101.180.0/22,,,prod-application-037-eu-west-1,available,true,vpc-cidr-assoc-0000000000000006e,2026-09-24T10:00:00Z
100000000036,prod-application-037,us-east-1,vpc,vpc-0000000000000006f,10.101.184.0/22,,,prod-application-037-us-east-1,available,true,vpc-cidr-assoc-0000000000000006f,2026-09-24T10:00:00Z
100000000037,nonprod-application-038,eu-central-1,vpc,vpc-00000000000000070,10.101.188.0/22,,,nonprod-application-038-eu-central-1,available,true,vpc-cidr-assoc-00000000000000070,2026-09-24T10:00:00Z
100000000037,nonprod-application-038,eu-west-1,vpc,vpc-00000000000000071,10.101.192.0/22,,,nonprod-application-038-eu-west-1,available,true,vpc-cidr-assoc-00000000000000071,2026-09-24T10:00:00Z
100000000037,nonprod-application-038,us-east-1,vpc,vpc-00000000000000072,10.101.196.0/22,,,nonprod-application-038-us-east-1,available,true,vpc-cidr-assoc-00000000000000072,2026-09-24T10:00:00Z
100000000038,prod-application-039,eu-central-1,vpc,vpc-00000000000000073,10.101.200.0/22,,,prod-application-039-eu-central-1,available,true,vpc-cidr-assoc-00000000000000073,2026-09-24T10:00:00Z
100000000038,prod-application-039,eu-west-1,vpc,vpc-00000000000000074,10.101.204.0/22,,,prod-application-039-eu-west-1,available,true,vpc-cidr-assoc-00000000000000074,2026-09-24T10:00:00Z
100000000038,prod-application-039,us-east-1,vpc,vpc-00000000000000075,10.101.208.0/22,,,prod-application-039-us-east-1,available,true,vpc-cidr-assoc-00000000000000075,2026-09-24T10:00:00Z
100000000039,nonprod-application-040,eu-central-1,vpc,vpc-00000000000000076,10.101.212.0/22,,,nonprod-application-040-eu-central-1,available,true,vpc-cidr-assoc-00000000000000076,2026-09-24T10:00:00Z
100000000039,nonprod-application-040,eu-west-1,vpc,vpc-00000000000000077,10.101.216.0/22,,,nonprod-application-040-eu-west-1,available,true,vpc-cidr-assoc-00000000000000077,2026-09-24T10:00:00Z
100000000039,nonprod-application-040,us-east-1,vpc,vpc-00000000000000078,10.101.220.0/22,,,nonprod-application-040-us-east-1,available,true,vpc-cidr-assoc-00000000000000078,2026-09-24T10:00:00Z
100000000040,prod-application-041,eu-central-1,vpc,vpc-00000000000000079,10.101.224.0/22,,,prod-application-041-eu-central-1,available,true,vpc-cidr-assoc-00000000000000079,2026-09-24T10:00:00Z
100000000040,prod-application-041,eu-central-1,subnet,subnet-00000000000000079,10.101.224.0/24,vpc-00000000000000079,eu-central-1a,prod-application-041-app-a,available,,,2026-09-24T10:00:00Z
100000000040,prod-application-041,eu-west-1,vpc,vpc-0000000000000007a,10.101.228.0/22,,,prod-application-041-eu-west-1,available,true,vpc-cidr-assoc-0000000000000007a,2026-09-24T10:00:00Z
100000000040,prod-application-041,us-east-1,vpc,vpc-0000000000000007b,10.101.232.0/22,,,prod-application-041-us-east-1,available,true,vpc-cidr-assoc-0000000000000007b,2026-09-24T10:00:00Z
